,product_title,ships_from_to,grams,quality,btc_price,cost_per_gram,cost_per_gram_pure,,escrow,product_link,vendor_link,vendor_name,successful_transactions,rating,ships_from,ships_to,ships_to_US,ships_from_US,ships_to_NL,ships_from_NL,ships_to_FR,ships_from_FR,ships_to_GB,ships_from_GB,ships_to_CA,ships_from_CA,ships_to_DE,ships_from_DE,ships_to_AU,ships_from_AU,ships_to_EU,ships_from_EU,ships_to_ES,ships_from_ES,ships_to_N. America,ships_from_N. America,ships_to_BE,ships_from_BE,ships_to_WW,ships_from_WW,ships_to_SI,ships_from_SI,ships_to_IT,ships_from_IT,ships_to_DK,ships_from_DK,ships_to_S. America,ships_from_S. America,ships_to_CH,ships_from_CH,ships_to_BR,ships_from_BR,ships_to_CZ,ships_from_CZ,ships_to_SE,ships_from_SE,ships_to_CO,ships_from_CO,ships_to_CN,ships_from_CN,ships_to_PL,ships_from_PL,ships_to_GR,ships_from_GR
4441,â˜…14g Pure Bolivian Pearl Fire 90%+ {ESCROW},AU  â†’ AU,14,90,1.414,0.101,0.112222222,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=811765.8341,http://lchudifyeqm4ldjj.onion/contactMember?member=Dutch-Aussie,Dutch-Aussie,1650,4.95,AU,AU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4444,â˜…1g Pure Bolivian Pearl Fire 90%+ {ESCROW},AU  â†’ AU,1,90,0.1207,0.1207,0.134111111,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=354172.466090,http://lchudifyeqm4ldjj.onion/contactMember?member=Dutch-Aussie,Dutch-Aussie,1650,4.95,AU,AU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4454,â˜…28g Pure Bolivian Pearl Fire 90%+ {ESCROW},AU  â†’ AU,28,90,2.72,0.097142857,0.107936508,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=135650.286988,http://lchudifyeqm4ldjj.onion/contactMember?member=Dutch-Aussie,Dutch-Aussie,1650,4.95,AU,AU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4458,â˜…3.5g Pure Bolivian Pearl Fire 90%+ {ESCROW},AU  â†’ AU,3.5,90,0.396,0.113142857,0.125714286,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=904354.665115,http://lchudifyeqm4ldjj.onion/contactMember?member=Dutch-Aussie,Dutch-Aussie,1650,4.95,AU,AU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4469,â˜…7g Pure Bolivian Pearl Fire 90%+ {ESCROW},AU  â†’ AU,7,90,0.758,0.108285714,0.12031746,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=407233.647614,http://lchudifyeqm4ldjj.onion/contactMember?member=Dutch-Aussie,Dutch-Aussie,1650,4.95,AU,AU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4473,â˜…COCAINE COLOMBIANâ˜…82% PURE EUR120 2G,NL  â†’ WW,2,82,0.0577,0.02885,0.035182927,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=74361.779370,http://lchudifyeqm4ldjj.onion/contactMember?member=partyNL,partyNL,1,5,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4474,â˜…COCAINE COLOMBIANâ˜…82% PURE EUR165 3G,NL  â†’ WW,3,82,0.07936,0.026453333,0.032260163,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=653257.132115,http://lchudifyeqm4ldjj.onion/contactMember?member=partyNL,partyNL,1,5,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4475,â˜…COCAINE COLOMBIANâ˜…82% PURE EUR250 5G,NL  â†’ WW,5,82,0.120192,0.0240384,0.029315122,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=707365.528063,http://lchudifyeqm4ldjj.onion/contactMember?member=partyNL,partyNL,1,5,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4476,â˜…COCAINE COLOMBIANâ˜…82% PURE EUR450 10G,NL  â†’ WW,10,82,0.21645,0.021645,0.026396341,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=811663.880000,http://lchudifyeqm4ldjj.onion/contactMember?member=partyNL,partyNL,1,5,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4477,â˜…COCAINE COLOMBIANâ˜…82% PURE EUR65 1G,NL  â†’ WW,1,82,0.03125,0.03125,0.038109756,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=30389.134556,http://lchudifyeqm4ldjj.onion/contactMember?member=partyNL,partyNL,1,5,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4488,â˜…SALEâ˜… 0.5G COCAINE AAA+90% Flakes,"DE  â†’ WW, DE",0.5,90,0.01803,0.03606,0.040066667,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=534426.537022,http://lchudifyeqm4ldjj.onion/contactMember?member=Naturalminds,Naturalminds,490,4.97,DE,"WW, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4489,â˜…SALEâ˜… 1.5G COCAINE AAA+ 90% Flakes,"DE  â†’ WW, DE",1.5,90,0.0541,0.036066667,0.040074074,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=480856.464792,http://lchudifyeqm4ldjj.onion/contactMember?member=Naturalminds,Naturalminds,490,4.97,DE,"WW, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4490,â˜…SALEâ˜… 1G COCAINE (Peru)AAA+90% Flakes,"DE  â†’ WW, DE",1,90,0.03607,0.03607,0.040077778,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=802377.258679,http://lchudifyeqm4ldjj.onion/contactMember?member=Naturalminds,Naturalminds,490,4.97,DE,"WW, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4491,â˜…SALEâ˜… 2.5G COCAINE AAA+ 90% Flakes,"DE  â†’ WW, DE",2.5,90,0.0798,0.03192,0.035466667,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=137210.179552,http://lchudifyeqm4ldjj.onion/contactMember?member=Naturalminds,Naturalminds,490,4.97,DE,"WW, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4492,â˜…SALEâ˜… 2G COCAINE AAA+ 90% Flakes,"DE  â†’ WW, DE",2,90,0.0618,0.0309,0.034333333,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=85359.519858,http://lchudifyeqm4ldjj.onion/contactMember?member=Naturalminds,Naturalminds,490,4.97,DE,"WW, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4493,â˜…SALEâ˜… 3.5G COCAINE AAA+ 90% Flakes,"DE  â†’ WW, DE",3.5,90,0.1133,0.032371429,0.035968254,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=235543.941435,http://lchudifyeqm4ldjj.onion/contactMember?member=Naturalminds,Naturalminds,490,4.97,DE,"WW, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4494,â˜…SALEâ˜… 3G COCAINE AAA+ 90% Flakes,"DE  â†’ WW, DE",3,90,0.1082,0.036066667,0.040074074,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=136892.920511,http://lchudifyeqm4ldjj.onion/contactMember?member=Naturalminds,Naturalminds,490,4.97,DE,"WW, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4495,â˜…SALEâ˜… 4.5G COCAINE AAA+ 90% Flakes,"DE  â†’ WW, DE",4.5,90,0.1443,0.032066667,0.03562963,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=492901.708761,http://lchudifyeqm4ldjj.onion/contactMember?member=Naturalminds,Naturalminds,490,4.97,DE,"WW, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4496,â˜…SALEâ˜… 4G COCAINE AAA+ 90% Flakes,"DE  â†’ WW, DE",4,90,0.1288,0.0322,0.035777778,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=894087.379591,http://lchudifyeqm4ldjj.onion/contactMember?member=Naturalminds,Naturalminds,490,4.97,DE,"WW, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4497,â˜…SALEâ˜… 5G COCAINE (Peru)AAA+ 90% Flake,"DE  â†’ WW, DE",5,90,0.1546,0.03092,0.034355556,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=964477.871272,http://lchudifyeqm4ldjj.onion/contactMember?member=Naturalminds,Naturalminds,490,4.97,DE,"WW, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4498,â˜…SALEâ˜… 6G COCAINE AAA+ 90% Flakes,"DE  â†’ WW, DE",6,90,0.206,0.034333333,0.038148148,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=157621.139747,http://lchudifyeqm4ldjj.onion/contactMember?member=Naturalminds,Naturalminds,490,4.97,DE,"WW, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4499,â˜…SALEâ˜… 7G COCAINE (Peru)AAA+ 90% Flake,"DE  â†’ WW, DE",7,90,0.242,0.034571429,0.038412698,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=161029.521858,http://lchudifyeqm4ldjj.onion/contactMember?member=Naturalminds,Naturalminds,490,4.97,DE,"WW, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4500,â˜…SALEâ˜… 8G COCAINE AAA+ 90% Flakes,"DE  â†’ WW, DE",8,90,0.247,0.030875,0.034305556,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=372635.466688,http://lchudifyeqm4ldjj.onion/contactMember?member=Naturalminds,Naturalminds,490,4.97,DE,"WW, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4501,â˜…SALEâ˜… 9G COCAINE AAA+ 90% Flakes,"DE  â†’ WW, DE",9,90,0.314,0.034888889,0.038765432,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=391592.988443,http://lchudifyeqm4ldjj.onion/contactMember?member=Naturalminds,Naturalminds,490,4.97,DE,"WW, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4508,â˜…â˜…â˜… 5 g uncut & pure Cocaine 93%,"DE  â†’ DE, EU",5,93,0.2189,0.04378,0.047075269,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=44615.318712,http://lchudifyeqm4ldjj.onion/contactMember?member=CheechandChongAB,CheechandChongAB,110,4.95,DE,"DE, EU",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4510,â˜…â˜…â˜…1g uncut & pure Cocaine 93%+,"DE  â†’ DE, EU",1,93,0.0463,0.0463,0.049784946,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=957868.605098,http://lchudifyeqm4ldjj.onion/contactMember?member=CheechandChongAB,CheechandChongAB,110,4.95,DE,"DE, EU",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4538,â™  KOKAIN â™  UNCUT 92% 0.5g SAMPLE,DE  â†’ EU,0.5,92,0.01546,0.03092,0.033608696,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=480726.579503,http://lchudifyeqm4ldjj.onion/contactMember?member=4blocks,4blocks,60,5,DE,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4539,â™  KOKAIN â™  UNCUT 92% 100g PERU flakes,DE  â†’ EU,100,92,2.216,0.02216,0.024086957,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=364072.616549,http://lchudifyeqm4ldjj.onion/contactMember?member=4blocks,4blocks,60,5,DE,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4540,â™  KOKAIN â™  UNCUT 92% 10g PERU flakes,DE  â†’ EU,10,92,0.283,0.0283,0.03076087,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=149989.841285,http://lchudifyeqm4ldjj.onion/contactMember?member=4blocks,4blocks,60,5,DE,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4541,â™  KOKAIN â™  UNCUT 92% 1g PERU flakes,DE  â†’ EU,1,92,0.0309,0.0309,0.033586957,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=105580.194321,http://lchudifyeqm4ldjj.onion/contactMember?member=4blocks,4blocks,60,5,DE,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4542,â™  KOKAIN â™  UNCUT 92% 20g PERU flakes,DE  â†’ EU,20,92,0.541,0.02705,0.029402174,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=98984.95870,http://lchudifyeqm4ldjj.onion/contactMember?member=4blocks,4blocks,60,5,DE,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4543,â™  KOKAIN â™  UNCUT 92% 2g PERU flakes,DE  â†’ EU,2,92,0.0618,0.0309,0.033586957,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=812621.770913,http://lchudifyeqm4ldjj.onion/contactMember?member=4blocks,4blocks,60,5,DE,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4544,â™  KOKAIN â™  UNCUT 92% 3g PERU flakes,DE  â†’ EU,3,92,0.0927,0.0309,0.033586957,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=639116.225874,http://lchudifyeqm4ldjj.onion/contactMember?member=4blocks,4blocks,60,5,DE,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
